"","home_rank","home_total_points","home_previous_points","home_rank_change","home_cur_year_avg","home_cur_year_avg_weighted","home_last_year_avg","home_last_year_avg_weighted","home_two_year_ago_avg","home_two_year_ago_weighted","home_three_year_ago_avg","home_three_year_ago_weighted","home_elo_rating","home_elo_rank_change","home_elo_rating_change","away_rank","away_total_points","away_previous_points","away_rank_change","away_cur_year_avg","away_cur_year_avg_weighted","away_last_year_avg","away_last_year_avg_weighted","away_two_year_ago_avg","away_two_year_ago_weighted","away_three_year_ago_avg","away_three_year_ago_weighted","away_elo_rating","away_elo_rank_change","away_elo_rating_change","outcome","home_teamArgentina","home_teamAustralia","home_teamBelgium","home_teamBrazil","home_teamColombia","home_teamCosta.Rica","home_teamCroatia","home_teamDenmark","home_teamEgypt","home_teamEngland","home_teamFrance","home_teamGermany","home_teamIceland","home_teamIran","home_teamJapan","home_teamMexico","home_teamMorocco","home_teamNigeria","home_teamPanama","home_teamPeru","home_teamPoland","home_teamPortugal","home_teamRussia","home_teamSaudi.Arabia","home_teamSenegal","home_teamSerbia","home_teamSouth.Korea","home_teamSpain","home_teamSweden","home_teamSwitzerland","home_teamTunisia","home_teamUruguay","away_teamArgentina","away_teamAustralia","away_teamBelgium","away_teamBrazil","away_teamColombia","away_teamCosta.Rica","away_teamCroatia","away_teamDenmark","away_teamEgypt","away_teamEngland","away_teamFrance","away_teamGermany","away_teamIceland","away_teamIran","away_teamJapan","away_teamMexico","away_teamMorocco","away_teamNigeria","away_teamPanama","away_teamPeru","away_teamPoland","away_teamPortugal","away_teamRussia","away_teamSaudi.Arabia","away_teamSenegal","away_teamSerbia","away_teamSouth.Korea","away_teamSpain","away_teamSweden","away_teamSwitzerland","away_teamTunisia","away_teamUruguay","tournamentFIFA.World.Cup","tournamentFIFA.World.Cup.qualification","neutralFALSE","neutralTRUE"
"179",12,0,1154,0,0,0,0,0,0,0,0,0,1959,-1,-5,4,0,1523,0,0,0,0,0,0,0,0,0,2066,1,93,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"180",1,0,1588,0,0,0,0,0,0,0,0,0,2059,-2,25,4,0,1523,0,0,0,0,0,0,0,0,0,2066,1,93,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"181",8,0,1258,0,0,0,0,0,0,0,0,0,1937,0,22,4,0,1523,0,0,0,0,0,0,0,0,0,2066,1,93,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"182",19,0,900,1,0,0,0,0,0,0,0,0,1300,0,0,7,0,1122,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"183",7,0,1174,0,0,0,0,0,0,0,0,0,1883,5,39,18,0,852,3,0,0,0,0,0,0,0,0,1776,-10,-85,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"184",1,1605.76,1564,0,830.72,830.72,610.39,305.2,1044.29,313.29,782.76,156.55,1300,0,0,17,949.42,938,1,481.29,481.29,486.32,243.16,357.02,107.11,589.29,117.86,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"185",12,1090.63,1091,0,523.66,523.66,621.89,310.94,554.91,166.47,447.78,89.56,1847,-1,-9,7,1159.55,1160,0,700.29,700.29,435.22,217.61,481.29,144.39,486.32,97.26,1957,3,60,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"186",18,997.82,998,0,659.74,659.74,302.57,151.28,463.59,139.08,238.61,47.72,1300,0,0,9,1183.3,1183,0,524.56,524.56,862.9,431.45,290.76,87.23,700.29,140.06,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"187",12,1051.44,1054,0,723.72,723.72,314.88,157.44,300.24,90.07,401.06,80.21,1890,1,34,7,1198.13,1166,0,520.12,520.12,856.75,428.38,393.65,118.09,657.68,131.54,2007,1,20,"0.5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"188",13,0,55,2,0,0,0,0,0,0,0,0,1300,0,0,2,0,64,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"189",17,0,667,-1,0,0,0,0,0,0,0,0,1300,0,0,11,0,715,-3,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"190",20,0,671,0,0,0,0,0,0,0,0,0,1780,6,46,4,0,763,0,0,0,0,0,0,0,0,0,1963,6,93,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"191",12,0,1019,1,0,0,0,0,0,0,0,0,1300,0,0,6,0,1170,0,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"192",5,0,1353,0,0,0,0,0,0,0,0,0,1961,2,41,3,0,1489,1,0,0,0,0,0,0,0,0,2061,1,103,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"193",7,0,1174,0,0,0,0,0,0,0,0,0,1883,5,39,3,0,1489,1,0,0,0,0,0,0,0,0,2061,1,103,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"194",27,792.66,793,0,347,347,420.95,210.47,537.78,161.33,369.26,73.85,1300,0,0,2,1317.51,1318,0,566.83,566.83,765.86,382.93,607.88,182.37,926.92,185.38,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"195",7,1159.55,1160,0,700.29,700.29,435.22,217.61,481.29,144.39,486.32,97.26,1957,3,60,1,1725.29,1725,0,1090.54,1090.54,566.83,283.42,765.86,229.76,607.88,121.58,2223,2,150,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"196",6,1316.15,1316,0,796.05,796.05,668.33,334.16,341.21,102.36,417.86,83.57,1980,-6,-158,1,1725.29,1725,0,1090.54,1090.54,566.83,283.42,765.86,229.76,607.88,121.58,2223,2,150,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"197",57,543.67,520,4,162.13,162.13,447.58,223.79,305.97,91.79,329.82,65.96,1677,14,43,1,1558.49,1544,0,775.06,775.06,832,416,424.26,127.28,1200.77,240.15,1964,-4,-113,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"198",18,0,675,-1,0,0,0,0,0,0,0,0,1300,0,0,52,0,569,1,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"199",20,0,701,0,0,0,0,0,0,0,0,0,1300,0,0,94,0,487,-1,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"200",14,0,731,0,0,0,0,0,0,0,0,0,1300,0,0,94,0,487,-1,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"201",8,1113.41,1113,0,621.89,621.89,554.91,277.45,447.78,134.33,398.69,79.74,1300,0,0,49,623.77,624,1,426,426,241.5,120.75,200.42,60.13,84.46,16.89,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"202",16,970.72,971,0,430.28,430.28,525.55,262.77,568.32,170.5,535.83,107.17,1300,0,0,49,623.77,624,1,426,426,241.5,120.75,200.42,60.13,84.46,16.89,1300,0,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"203",14,1103.27,1103,0,632.53,632.53,493.37,246.69,459.98,137.99,430.28,86.06,1300,0,0,21,889.28,889,0,490.08,490.08,366.76,183.38,435.4,130.62,426,85.2,1300,0,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"204",5,1241.45,1254,0,404.07,404.07,809.59,404.8,829.98,248.99,917.94,183.59,1918,-6,-68,22,908.01,930,0,438.64,438.64,564.25,282.13,302.02,90.61,483.19,96.64,1708,-18,-56,"0.5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"205",48,617.79,635,-1,251.21,251.21,474.22,237.11,198.21,59.46,350.01,70,1702,0,21,22,908.01,930,0,438.64,438.64,564.25,282.13,302.02,90.61,483.19,96.64,1708,-18,-56,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"206",43,0,36,0,0,0,0,0,0,0,0,0,1300,0,0,59,0,31,-1,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"207",38,0,38,0,0,0,0,0,0,0,0,0,1300,0,0,59,0,31,-1,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"208",33,0,52,1,0,0,0,0,0,0,0,0,1300,0,0,46,0,45,4,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"209",14,0,57,4,0,0,0,0,0,0,0,0,1300,0,0,46,0,45,4,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"210",35,0,53,-3,0,0,0,0,0,0,0,0,1300,0,0,46,0,45,4,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"212",3,0,67,0,0,0,0,0,0,0,0,0,2060,-2,-47,27,0,46,17,0,0,0,0,0,0,0,0,1647,4,22,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"213",31,0,632,-1,0,0,0,0,0,0,0,0,1300,0,0,29,0,640,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"214",15,0,713,0,0,0,0,0,0,0,0,0,1300,0,0,19,0,702,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"215",20,0,887,0,0,0,0,0,0,0,0,0,1818,-2,-20,38,0,716,0,0,0,0,0,0,0,0,0,1731,-15,-82,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"216",8,0,1258,0,0,0,0,0,0,0,0,0,1937,0,22,38,0,716,0,0,0,0,0,0,0,0,0,1731,-15,-82,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"217",48,0,590,4,0,0,0,0,0,0,0,0,1300,0,0,43,0,642,1,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"218",52,0,625,0,0,0,0,0,0,0,0,0,1300,0,0,64,0,518,-1,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"219",54,577.35,577,0,226.44,226.44,308.12,154.06,435.08,130.52,331.64,66.33,1300,0,0,33,720.22,650,12,445.05,445.05,228.08,114.04,374.58,112.37,243.79,48.76,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"220",2,1538.29,1538,0,937.59,937.59,590.9,295.45,733.76,220.13,425.62,85.12,2064,1,45,51,579.64,547,5,213.77,213.77,445.05,222.53,228.08,68.43,374.58,74.92,1666,-13,-48,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"221",60,569.73,563,-1,213.57,213.57,401.08,200.54,393.37,118.01,188.04,37.61,1300,0,0,32,797.79,798,0,405.04,405.04,468.14,234.07,386.41,115.92,213.77,42.75,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"222",41,685.86,681,1,369.1,369.1,345.29,172.65,366.78,110.03,170.43,34.09,1720,-3,-13,37,708.35,727,-1,290.29,290.29,492.04,246.02,308.01,92.4,398.22,79.64,1816,1,27,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"223",38,0,38,0,0,0,0,0,0,0,0,0,1300,0,0,43,0,36,0,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"224",27,0,53,4,0,0,0,0,0,0,0,0,1300,0,0,14,0,57,4,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"225",5,0,66,0,0,0,0,0,0,0,0,0,1890,0,41,20,0,52,10,0,0,0,0,0,0,0,0,1737,-16,-72,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"226",19,0,702,0,0,0,0,0,0,0,0,0,1300,0,0,15,0,713,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"227",39,0,703,0,0,0,0,0,0,0,0,0,1806,3,4,47,0,630,0,0,0,0,0,0,0,0,0,1738,-6,-51,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"228",21,0,863,0,0,0,0,0,0,0,0,0,1300,0,0,43,0,709,0,0,0,0,0,0,0,0,0,1300,0,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"229",28,0,812,-1,0,0,0,0,0,0,0,0,1730,-12,-49,29,0,782,1,0,0,0,0,0,0,0,0,1763,17,82,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"230",36,667.53,719,-3,246.99,246.99,419.69,209.84,390.7,117.21,467.43,93.49,1300,0,0,22,840.27,810,2,396.79,396.79,497.69,248.84,411.51,123.45,355.97,71.19,1300,0,0,"0.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"231",47,641.49,636,1,360.57,360.57,438.3,219.15,47.49,14.25,237.59,47.52,1300,0,0,45,644.3,644,0,358.14,358.14,344.68,172.34,240.51,72.15,208.37,41.67,1300,0,0,"0.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"232",63,543.38,539,0,246.75,246.75,372.94,186.47,279.5,83.85,131.57,26.31,1300,0,0,57,599.57,623,-2,268.99,268.99,358.14,179.07,344.68,103.4,240.51,48.1,1300,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"233",16,985.97,989,0,292.09,292.09,655.57,327.78,665.76,199.73,831.89,166.38,1920,-1,11,61,520.75,528,-1,164.51,164.51,413.01,206.5,273.24,81.97,338.88,67.78,1708,1,24,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"234",51,0,45,1,0,0,0,0,0,0,0,0,1300,0,0,5,0,59,6,0,0,0,0,0,0,0,0,1300,0,0,"0.5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"235",17,0,55,2,0,0,0,0,0,0,0,0,1767,-8,-51,10,0,62,0,0,0,0,0,0,0,0,0,1846,1,24,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"236",35,0,51,-1,0,0,0,0,0,0,0,0,1820,0,5,10,0,62,0,0,0,0,0,0,0,0,0,1846,1,24,"0.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"237",3,0,67,0,0,0,0,0,0,0,0,0,2060,-2,-47,10,0,62,0,0,0,0,0,0,0,0,0,1846,1,24,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"238",121,0,316,1,0,0,0,0,0,0,0,0,1300,0,0,12,0,696,-1,0,0,0,0,0,0,0,0,1300,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
